Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.,,
,1601,12/17/2019,122.11,108948352.3,13303.6833,122.11,108948352.3,646999,416001,82513782,27159,16.82,15434108069,9973607,45375486033,10517.1875,5050,247,165001.0049,2691.351,6.67706E+20,0.9023
,1602,12/18/2019,133.07,108958767.8,14499.14323,133.07,108958767.8,663295,433571,82602621,28105,17.04,16536921861,9974464,44447973005,10415.5,4989,256,157833.9578,2599.972,5.70355E+20,0.895
,1603,12/19/2019,128.31,108969181.1,13981.83563,128.31,108969181.1,620140,406347,82686186,27176,16.93,12757474902,9979386,43975524104,10413.3125,5015,225,157333.8268,2594.207,4.31477E+20,0.8795
,1604,12/20/2019,128.58,108979525.6,14012.5874,128.58,108979525.6,614338,396702,82788461,27193,17.08,12994689673,9981669,43735415208,10344.5,4989,212,152167.876,2527.842,4.38282E+20,0.8789
,1605,12/21/2019,127.52,108990041.3,13898.41007,127.52,108990041.3,545378,340489,82976939,24585,16.82,11587579022,9968350,41197421318,10515.75,5078,212,156301.3854,2552.824,3.42874E+20,0.8146
,1606,12/22/2019,132.56,109000380.5,14449.09043,132.56,109000380.5,529935,343938,83113630,24407,17.15,11038288256,9971939,39908140268,10339.125,4993,206,153702.363,2554.315,3.21918E+20,0.8026
,1607,12/23/2019,128.1,109010728.5,13964.27432,128.1,109010728.5,631635,408214,83220407,27160,17.08,12723118611,9971866,43281371948,10348,4998,204,154446.2514,2565.197,4.3046E+20,0.8691
,1608,12/24/2019,128.02,109021214.1,13956.89583,128.02,109021214.1,602814,395148,83356535,24708,16.9,11744086945,9963459,41585107947,10485.625,5074,198,154675.0497,2534.887,3.73032E+20,0.8243
,1609,12/25/2019,125.1,109031543.2,13639.84606,125.1,109031543.2,565093,368050,83497758,24056,17.04,11924668484,9964491,40297166654,10329.125,4988,206,150677.2825,2506.453,3.57582E+20,0.813
,1610,12/26/2019,125.73,109041903.8,13709.83857,125.73,109041903.8,586645,371615,83626100,24563,17.07,11931708420,9976143,40489354699,10360.625,4995,214,150043.9567,2488.731,3.65642E+20,0.8137
,1611,12/27/2019,126.5,109052329.8,13795.11973,126.5,109052329.8,580029,387324,83710587,24641,16.98,12102235247,9969250,40649915593,10426,5024,220,151261.3112,2492.177,3.55385E+20,0.8133
,1612,12/28/2019,128.21,109062823.7,13982.94463,128.21,109062823.7,516438,316871,83788872,21575,16.82,11826353778,9935992,36369155681,10493.875,5071,206,154481.3106,2529.313,3.05483E+20,0.7259
,1613,12/29/2019,134.55,109073225.3,14675.80246,134.55,109073225.3,480131,291725,83908017,21031,17,11250754288,9918076,36858911247,10401.5625,5035,193,154880.2767,2559.613,2.9363E+20,0.7397
,1614,12/30/2019,131.41,109083649.3,14334.68236,131.41,109083649.3,584426,372473,83978542,24593,16.96,11988751334,9960426,38518330510,10424.0625,5015,229,154669.2561,2548.326,3.52921E+20,0.7729
,1615,12/31/2019,128.91,109094019.2,14063.31002,128.91,109094019.2,554215,354158,84043147,24239,17.08,14031976089,9965661,38627032555,10369.875,4987,234,152624.5334,2525.715,3.73949E+20,0.7794
,1616,1/1/2020,130.6,109104323.8,14249.02469,130.6,109104323.8,466526,313994,84127955,20546,17.16,11664054350,9950157,37203395960,10304.625,4980,206,147405.0591,2455.804,3.00158E+20,0.7519
,1617,1/2/2020,127.18,109116179.5,13877.39571,127.18,109116179.5,505639,323634,84187457,20138,14.96,10566318855,9882420,37302668848,11855.6875,5679,291,153540.7797,2222.098,2.89906E+20,0.6661
,1618,1/3/2020,134.25,109129833.2,14650.68011,134.25,109129833.2,581641,389155,84264751,19394,13.04,11494907509,9890691,41968777422,13653.6875,6522,359,157936.461,1983.1,3.4181E+20,0.6546
,1619,1/4/2020,134.33,109143557.7,14661.25411,134.33,109143557.7,559074,385273,84336889,19029,12.96,9665112896,9836172,38380154394,13724.5,6570,340,166126.2541,2077.179,2.75789E+20,0.5964
,1620,1/5/2020,135.44,109157083.7,14784.23542,135.44,109157083.7,524664,363602,84402226,18408,13.15,9764148415,9850572,37927743195,13526,6488,320,160833.3584,2041.128,2.67586E+20,0.5976
,1621,1/6/2020,144.28,109170879.8,15751.17454,144.28,109170879.8,626525,395584,84471751,20292,12.89,10997805904,9882517,43408214358,13796.125,6586,366,163488.3609,2031.846,3.6513E+20,0.6684
,1622,1/7/2020,143.18,109184496.5,15633.0362,143.18,109184496.5,646478,416792,84543749,21160,13.02,10476977187,9932658,44513334535,13616.625,6533,322,167175.9771,2107.076,3.51417E+20,0.6897
,1623,1/8/2020,140.66,109198104.7,15359.8054,140.66,109198104.7,653831,493641,84610829,22383,13.03,11402214882,9907055,46692845452,13608.1875,6495,359,163834.6991,2065.264,4.23905E+20,0.7269
,1624,1/9/2020,137.9,109211718.5,15060.29598,137.9,109211718.5,621399,380016,84686656,20203,13.03,10881434074,9927885,41652370700,13613.8125,6530,321,159783.4716,2015.077,3.45756E+20,0.6453
,1625,1/10/2020,144.88,109225395.7,15824.57532,144.88,109225395.7,605095,402082,84791693,20076,13,12318556369,9828918,45198441970,13677.1875,6551,335,165545.2952,2077.129,4.11438E+20,0.7038
,1626,1/11/2020,142.69,109239039.6,15587.31856,142.69,109239039.6,549612,334388,84896251,18343,13.05,11171702430,9778596,40400125291,13643.9375,6528,343,166705.0085,2096.247,3.13037E+20,0.6326
,1627,1/12/2020,146.55,109252691.6,16010.98195,146.55,109252691.6,523951,299541,84964545,58220,13.11,10928063165,9488819,38189009502,13652,6515,364,165169.4178,2074.522,2.88633E+20,0.6192
,1628,1/13/2020,143.7,109266319.7,15701.57014,143.7,109266319.7,565389,542722,85043807,23743,13.02,11068867087,9802048,43952292486,13628.125,6540,322,165180.9953,2079.807,3.43617E+20,0.6887
,1629,1/14/2020,165.86,109279966.1,18125.17518,165.86,109279966.1,671748,438113,85122839,22776,13.05,15755682033,9858865,47681670353,13646.375,6525,350,164961.529,2073.117,5.05108E+20,0.7432
,1630,1/15/2020,166.22,109293533.9,18166.77121,166.22,109293533.9,698399,428269,85221153,23365,13.08,11175554900,9970190,50763451974,13567.8125,6486,349,167670.505,2119.493,4.06798E+20,0.7875
,1631,1/16/2020,164.09,109307148.5,17936.20999,164.09,109307148.5,693649,440047,85308968,21422,13,9897575973,9956723,46942376061,13614.5625,6533,317,165250.7085,2084.33,3.42679E+20,0.7238
,1632,1/17/2020,169.74,109320911,18556.13143,169.74,109320911,676556,421765,85384236,22155,13,10666145544,9941135,47789027570,13762.5,6549,388,167107.4379,2081.315,3.69722E+20,0.7365
,1633,1/18/2020,174,109334507.2,19024.20425,174,109334507.2,628211,463615,85466425,20423,13.07,10821750721,9901446,43857518730,13596.1875,6516,331,164400.5557,2074.516,3.44951E+20,0.6815
,1634,1/19/2020,166.94,109348255.7,18254.5978,166.94,109348255.7,615368,394379,85531007,20571,12.95,10370811614,9906843,43412027990,13748.5,6570,356,165779.1695,2068.051,3.24547E+20,0.6694
,1635,1/20/2020,166.77,109361840.3,18238.27411,166.77,109361840.3,599266,373950,85591026,20165,13.06,9628463648,9661058,42650225159,13584.6875,6518,319,165912.961,2096.662,2.96585E+20,0.6826
,1636,1/21/2020,169.36,109375552.8,18523.84363,169.36,109375552.8,558962,350193,85686102,18522,13,9526614167,9121042,40873614497,13712.5,6572,328,167454.6893,2096.824,2.74265E+20,0.6816
,1637,1/22/2020,167.79,109389065.8,18354.39135,167.79,109389065.8,513767,336909,85779576,17212,13.12,9941370322,9863470,39338164434,13512.9375,6472,331,164662.2315,2091.256,2.52927E+20,0.6188
,1638,1/23/2020,162.63,109402832.2,17792.18259,162.63,109402832.2,552533,349849,85832410,18583,12.95,8959850620,9459344,41185818136,13766.375,6575,358,166597.4955,2076.161,2.55822E+20,0.66
,1639,1/24/2020,162.45,109416409.3,17774.6957,162.45,109416409.3,497135,367422,85878618,19244,13.03,8301467582,9936396,46759863029,13577.1875,6514,319,168238.2329,2127.292,2.51476E+20,0.7249
,1640,1/25/2020,160.36,109430004.1,17548.19546,160.36,109430004.1,435515,297599,85940362,16540,13.14,7514852406,9756422,40730555496,13594.75,6491,356,165886.0094,2093.26,1.90132E+20,0.6455
,1641,1/26/2020,167.72,109443571.9,18355.87588,167.72,109443571.9,428839,278438,85991072,16844,13.13,7320700832,9808373,41586553569,13567.8125,6495,337,163876.5952,2072.444,1.9343E+20,0.6549
,1642,1/27/2020,169.95,109457250,18602.25964,169.95,109457250,476541,327636,86061339,17354,13.04,8606813919,9761536,41521814952,13678.125,6552,334,165508.1396,2076.663,2.34489E+20,0.6508
,1643,1/28/2020,176,109470815.4,19266.86351,176,109470815.4,526284,353829,86118682,19065,13.04,8449745457,9951316,46371586946,13565.375,6511,314,162239.478,2053.845,2.60539E+20,0.7185
,1644,1/29/2020,173.55,109484503.5,19001.03558,173.55,109484503.5,551529,348115,86170432,19057,13.02,8556877569,9946217,47426312361,13688.0625,6551,341,166197.8155,2083.501,2.69413E+20,0.73
,1645,1/30/2020,184.47,109498010.2,20199.09793,184.47,109498010.2,566052,392940,86226935,20606,13.2,9069894645,9943823,47878408557,13506.6875,6452,351,162017.7441,2057.671,3.09174E+20,0.7494
,1646,1/31/2020,179.76,109511661.1,19685.8162,179.76,109511661.1,583358,444595,86280236,21319,13.09,8965856518,9965391,49581430718,13650.9375,6489,395,163956.052,2057.787,3.05323E+20,0.7702
,1647,2/1/2020,183.66,109525186.7,20115.39578,183.66,109525186.7,545761,364269,86338783,18761,13.12,9214472279,9930662,43402240366,13525.5625,6488,321,161285.6779,2046.568,2.74202E+20,0.6752
,1648,2/2/2020,188.39,109538830.5,20636.02027,188.39,109538830.5,530094,341383,86397336,17803,13.05,9053826022,9868597,40745352169,13643.8125,6537,333,166373.2284,2092.379,2.78103E+20,0.6339
,1649,2/3/2020,189.77,109552494.6,20789.7769,189.77,109552494.6,621191,379943,86454012,20790,13.01,9835898300,9956843,46645792712,13664.125,6524,358,165951.0448,2083.431,3.22006E+20,0.7201
,1650,2/4/2020,188.44,109566282.2,20646.67022,188.44,109566282.2,524476,314394,86502476,17656,12.99,11701932888,9976581,52543942279,13787.625,6566,386,169235.5531,2103.273,3.55729E+20,0.8044
,1651,2/5/2020,203.85,109579852,22337.85282,203.85,109579852,610780,348390,86558449,20346,13.18,12407461484,9977132,53320740943,13569.75,6456,388,166350.6544,2100.043,4.3825E+20,0.831
,1652,2/6/2020,212.88,109593538.5,23330.27247,212.88,109593538.5,606505,350457,86617011,20244,13.01,12978312165,9977475,54718275721,13686.5,6516,384,167236.1033,2094.087,4.85001E+20,0.8444
,1653,2/7/2020,223.14,109607227.8,24457.75682,223.14,109607227.8,626252,372901,86685084,21437,13.07,13091705996,9980221,55664856425,13689.375,6509,394,166976.956,2089.933,4.8782E+20,0.8588
,1654,2/8/2020,223.2,109620817.2,24467.36639,223.2,109620817.2,661649,425339,86803773,21965,13.11,11679918227,9961106,50638732372,13589.3125,6467,381,169782.3201,2142.113,3.95374E+20,0.7884
,1655,2/9/2020,228.6,109634383.9,25062.42016,228.6,109634383.9,628631,406996,86881871,20937,13.12,11228783936,9937905,46358212269,13566.75,6491,340,167141.6776,2114.045,3.68387E+20,0.722
,1656,2/10/2020,223.11,109648114.9,24463.59092,223.11,109648114.9,668760,473775,86977221,21715,12.98,11353255565,9929364,47632129828,13731,6592,316,169133.583,2115.394,3.91843E+20,0.7312
,1657,2/11/2020,237.8,109661783.6,26077.57214,237.8,109661783.6,709280,422894,87056863,23173,13.04,11193602823,9947387,48724997018,13668.6875,6534,355,171016.5903,2144.844,4.25575E+20,0.752
,1658,2/12/2020,266.13,109675402.5,29187.91488,266.13,109675402.5,798162,518402,87160170,26521,13.16,12709993893,9980496,56289094698,13618.9375,6463,403,171999.2678,2164.395,5.91936E+20,0.875
,1659,2/13/2020,268.56,109689032,29458.08644,268.56,109689032,764763,556180,87270503,25627,13.11,13279071654,9978918,54179307187,13629.5,6481,392,174669.8601,2195.763,5.42172E+20,0.8403
,1660,2/14/2020,285.79,109702746,31351.94777,285.79,109702746,771827,600124,87340979,26041,13.07,12617650524,9971897,53460912407,13713.9375,6493,423,176201.7851,2201.248,5.23027E+20,0.8273
,1661,2/15/2020,264.85,109716356,29058.37689,264.85,109716356,699151,435203,87434370,23067,13.14,13115693731,9968156,48166096713,13610.0625,6472,389,175960.8209,2215.86,4.98227E+20,0.7494
,1662,2/16/2020,259.43,109730082.3,28467.27525,259.43,109730082.3,661490,394560,87495753,22163,12.99,12554000920,9967729,49972730590,13726.25,6552,364,177480.606,2217.224,5.93291E+20,0.7659
,1663,2/17/2020,268.07,109743663.7,29418.98393,268.07,109743663.7,695366,450066,87569622,24138,13.16,11971133911,9969093,51027894563,13581.4375,6447,403,177058.5556,2233.264,4.80511E+20,0.7949
,1664,2/18/2020,282.92,109757283.1,31052.53053,282.92,109757283.1,733983,443449,87659396,24219,13.07,11188045875,9926178,51074125685,13619.375,6480,386,178181.3898,2242.189,4.49144E+20,0.796
,1665,2/19/2020,258.72,109771083.2,28399.97463,258.72,109771083.2,695837,424145,87746345,23010,12.96,12083070512,9970671,52263860641,13800.0625,6557,401,186380.1308,2314.349,4.89254E+20,0.8012
,1666,2/20/2020,257.7,109784662.6,28291.50755,257.7,109784662.6,689600,426777,87820716,23417,13.15,12008669668,9970635,51218580995,13579.4375,6480,363,179729.8399,2269.276,5.15093E+20,0.7938
,1667,2/21/2020,265.6,109798227,29162.40908,265.6,109798227,670542,430391,87907979,22264,13.11,9495219870,9966697,48254040778,13564.375,6475,358,176910.3998,2236.947,3.42593E+20,0.7503
,1668,2/22/2020,262.31,109811899.5,28804.75935,262.31,109811899.5,605859,369824,87994016,20004,13.11,10362297210,9942022,43294385821,13672.5,6528,360,181624.565,2278.218,3.06166E+20,0.6702
,1669,2/23/2020,275.64,109825541.5,30272.31225,275.64,109825541.5,606290,316394,88064837,19887,13.05,12958605117,9935885,41634826292,13642,6532,340,180174.6165,2265.292,3.61721E+20,0.644
,1670,2/24/2020,265.74,109839074.6,29188.63568,265.74,109839074.6,687702,394549,88138463,23637,13.11,12107326473,9971013,48768731117,13533.125,6481,334,182405.6804,2312.524,4.09279E+20,0.7564
,1671,2/25/2020,246.84,109852601.8,27116.01624,246.84,109852601.8,670257,383983,88214624,24109,13.24,11691532540,9977258,51776497786,13527.25,6456,364,177630.0342,2250.328,4.75984E+20,0.8056
,1672,2/26/2020,223.73,109866296.6,24580.38654,223.73,109866296.6,704929,430310,88315538,25491,13.01,14289989019,9973504,53781520866,13694.75,6528,372,179982.0467,2253.688,8.47851E+20,0.827
,1673,2/27/2020,227.57,109879922.2,25005.37389,227.57,109879922.2,714482,412349,88412239,24706,13.09,11864912418,9977784,53104389866,13625.5625,6513,353,186077.8083,2341.556,5.46821E+20,0.8181
,1674,2/28/2020,227.56,109893556.8,25007.37778,227.56,109893556.8,688694,407826,88555665,24027,13.1,11792525152,9971477,51685512448,13634.625,6501,374,181946.0373,2286.565,4.65488E+20,0.7998
,1675,2/29/2020,217.68,109907159.5,23924.59049,217.68,109907159.5,620465,377592,88638052,20707,13.07,9999559185,9948025,44847191440,13602.75,6519,332,182091.2526,2296.407,3.26307E+20,0.6941
,1676,3/1/2020,218.02,109920719.6,23964.91529,218.02,109920719.6,628500,370776,88748330,21400,13.1,10366775236,9955520,45349665461,13560.0625,6495,337,179991.3884,2276.238,3.44936E+20,0.7039
,1677,3/2/2020,232.09,109934374.2,25514.66891,232.09,109934374.2,681477,403973,88839603,22782,13.05,10060971157,9951876,47440855618,13654.625,6533,350,178671.1802,2242.8,3.54488E+20,0.7319
,1678,3/3/2020,223.77,109948060.8,24603.07758,223.77,109948060.8,661419,382499,88963678,22382,13.09,10710921879,9965313,48760549857,13686.625,6501,398,180471.7872,2260.148,3.73637E+20,0.7554
,1679,3/4/2020,224.68,109961783.9,24706.21361,224.68,109961783.9,663966,394981,89056445,21477,13.01,10913931285,9964324,46260369304,13723.0625,6536,381,182760.3248,2282.853,3.77332E+20,0.7122
,1680,3/5/2020,228.7,109975209.8,25151.33049,228.7,109975209.8,720114,463419,89140727,23417,13.31,11518999227,9938404,48766444005,13425.9375,6409,355,181102.9681,2313.32,4.34519E+20,0.7684
,1681,3/6/2020,245.76,109988957.7,27030.88625,245.76,109988957.7,676799,400702,89248201,22543,12.99,11201545592,9966210,49795124430,13747.875,6568,358,178353.2062,2224.909,4.01602E+20,0.763
,1682,3/7/2020,237.78,110002635.7,26156.42672,237.78,110002635.7,630992,376415,89325947,20794,13.01,10988477092,9935053,44637125955,13678,6540,352,181256.3073,2272.279,3.69338E+20,0.6893
,1683,3/8/2020,199.68,110016359.8,21968.06672,199.68,110016359.8,662565,393864,89412955,23673,13,13029367486,9947318,50286308613,13724.0625,6552,365,185905.5478,2322.14,6.81289E+20,0.7731
,1684,3/9/2020,203.08,110029876.3,22344.86728,203.08,110029876.3,784085,464016,89506586,27887,13.22,14200494445,9983841,56907992573,13516.5,6431,388,181825.015,2303.81,7.47922E+20,0.888
,1685,3/10/2020,200.62,110043534.2,22076.93383,200.62,110043534.2,760588,488703,89605153,25113,13.09,11528169360,9976976,53671463868,13657.9375,6498,387,182248.865,2287.045,4.7056E+20,0.8297
,1686,3/11/2020,194.86,110057215,21445.74891,194.86,110057215,713065,457920,89706644,24782,13.04,12884305108,9978008,53667331706,13680.75,6529,368,179478.6731,2248.363,5.87177E+20,0.8252
,1687,3/12/2020,109.78,110070846.2,12083.57749,109.78,110070846.2,760781,450402,89773586,27723,13.13,77903244661,9984915,60270155489,13631.1875,6448,431,181893.0697,2284.571,5.11296E+21,0.9373
,1688,3/13/2020,135.44,110084266.8,14909.81309,135.44,110084266.8,847947,488233,89879285,27582,13.31,84761822515,9984776,59237052307,13420.625,6382,390,175549.6073,2239.735,4.9045E+21,0.9304
,1689,3/14/2020,122.58,110097876.6,13495.79771,122.58,110097876.6,681830,452146,90096697,23303,13.09,16662648149,9980487,54209111490,13609.8125,6490,369,172709.6044,2175.552,5.85943E+20,0.8391
,1690,3/15/2020,123.53,110111541,13602.07866,123.53,110111541,657653,407092,90313708,23169,13.05,14364979897,9977220,54232784814,13664.375,6513,374,173963.8993,2182.442,5.23336E+20,0.8364
,1691,3/16/2020,111.32,110125145.3,12259.13118,111.32,110125145.3,784094,469337,90485475,26369,13.11,29714620709,9982973,57390678194,13604.375,6488,370,174899.7895,2203.462,1.4584E+21,0.8884
,1692,3/17/2020,116.3,110138806.8,12809.14323,116.3,110138806.8,763100,479446,90665506,24937,13.06,18731740624,9978567,56260016936,13661.4375,6509,375,170012.8814,2133.805,7.59561E+20,0.8678
,1693,3/18/2020,118.62,110152514.4,13066.29126,118.62,110152514.4,768437,501256,90816593,24088,13.02,15707758551,9970902,54400650335,13707.625,6531,378,174364.8188,2180.507,6.13755E+20,0.8366
,1694,3/19/2020,136.7,110166198.1,15059.71928,136.7,110166198.1,864017,595629,90919015,27413,13.1,18322233968,9975078,56477214188,13683.6875,6482,415,174894.121,2190.931,8.88164E+20,0.8744
,1695,3/20/2020,133.4,110179807.7,14697.98635,133.4,110179807.7,822158,539822,91083028,27084,13.23,16360326781,9972272,56053109603,13609.625,6436,430,174054.6792,2190.26,7.23896E+20,0.8759
,1696,3/21/2020,132.72,110193594.8,14624.89391,132.72,110193594.8,857503,580358,91284843,26578,13.13,12414614632,9963856,54089637190,13787.125,6444,542,180106.6438,2227.486,5.17401E+20,0.8443
,1697,3/22/2020,122.44,110207103.7,13493.75777,122.44,110207103.7,746195,515565,91409744,25601,13.52,12942212470,9936181,51420600526,13508.8125,6300,549,171178.0093,2159.407,5.00345E+20,0.8234
,1698,3/23/2020,136.74,110220933.7,15071.61047,136.74,110220933.7,801238,528831,91559218,25426,13.09,14465400762,9910355,51973418456,13830,6448,560,175188.2453,2159.855,5.90391E+20,0.8161
,1699,3/24/2020,139.07,110234522.5,15330.31504,139.07,110234522.5,791900,554943,91667350,26101,13.36,13687447647,9898962,51697161721,13588.8125,6348,541,177982.9948,2232.215,5.61403E+20,0.825
,1700,3/25/2020,136.28,110248182.6,15024.62232,136.28,110248182.6,765389,500271,91781997,24775,13.31,13756761814,9894921,52072394107,13660.125,6374,550,175666.9651,2192.031,5.48043E+20,0.8275
,1701,3/26/2020,138.97,110261798.7,15323.08216,138.97,110261798.7,772649,486846,91924888,24661,13.15,13022719834,9978390,52701817210,13616.0625,6478,385,176100.0611,2216.967,5.26207E+20,0.8172
,1702,3/27/2020,131.51,110275538.3,14502.33604,131.51,110275538.3,748776,459891,92040830,23262,12.99,12546794673,9957272,50465639748,13739.625,6554,370,176455.2315,2201.868,4.91509E+20,0.7747
,1703,3/28/2020,131.34,110289124.7,14485.37363,131.34,110289124.7,667726,407411,92184313,22245,13.05,11413783523,9971211,50355711685,13586.375,6488,358,175777.2138,2218.398,4.02683E+20,0.7798
,1704,3/29/2020,124.55,110302888.2,13738.22472,124.55,110302888.2,607984,371600,92292130,19253,12.95,11020301161,9956005,46056488567,13763.5,6573,360,179550.9457,2237.589,3.51972E+20,0.7054
,1705,3/30/2020,132.31,110316447.4,14595.96916,132.31,110316447.4,724004,441385,92400429,22915,13.18,11884805218,9975558,51787919806,13559.25,6460,376,178537.4684,2256.53,4.53421E+20,0.8047
,1706,3/31/2020,133.17,110330033.8,14692.6506,133.17,110330033.8,731749,463038,92524790,24057,13.13,13067204139,9977042,53179290754,13586.375,6472,378,173915.7244,2193.623,5.00577E+20,0.8248
,1707,4/1/2020,136.05,110343777.6,15012.27094,136.05,110343777.6,683007,482502,92629285,23177,12.92,12158641023,9970535,53665881090,13743.8125,6553,373,175437.1217,2188.531,4.57729E+20,0.8225
,1708,4/2/2020,141.59,110357381.4,15625.50163,141.59,110357381.4,720554,453414,92717359,24853,13.13,13091171982,9981494,54369995334,13603.8125,6484,369,179392.9219,2261.717,5.21596E+20,0.8412
,1709,4/3/2020,141.45,110371025.5,15611.98155,141.45,110371025.5,722688,433983,92812562,24127,13.05,12546736213,9979991,54597210555,13644.0625,6527,341,176900.7739,2225.426,4.86431E+20,0.8398
,1710,4/4/2020,144.49,110384589,15949.46926,144.49,110384589,625952,375490,92934932,21335,13.13,10643758163,9978490,52187476824,13563.5,6491,340,173156.1962,2190.118,3.63734E+20,0.8073
,1711,4/5/2020,142.88,110398179.7,15773.69192,142.88,110398179.7,614001,375144,93044764,20359,13.07,10421896817,9977921,51475533126,13590.75,6507,336,175373.6226,2214.275,3.52419E+20,0.794
,1712,4/6/2020,171.62,110411703.3,18948.85653,171.62,110411703.3,771300,448475,93156847,26036,13.22,14386395350,9982107,56414940053,13523.625,6433,382,169202.2306,2145.132,6.41609E+20,0.879
,1713,4/7/2020,164.66,110425481.2,18182.65974,164.66,110425481.2,783472,455244,93257618,25184,12.95,13013528020,9982401,57631451338,13777.875,6554,394,175025.1447,2176.478,5.81957E+20,0.8818
,1714,4/8/2020,173.41,110439103.3,19151.24491,173.41,110439103.3,830223,457764,93356018,25393,13.06,11576580760,9978652,56569534356,13622.125,6502,358,175128.6673,2205.702,5.11238E+20,0.8725
,1715,4/9/2020,169.92,110452724.3,18768.12691,169.92,110452724.3,727502,455486,93488872,23447,13.16,12277136032,9979426,55120769772,13620.9375,6479,387,175967.1102,2214.325,4.90259E+20,0.8538
,1716,4/10/2020,158.12,110466428.7,17466.95171,158.12,110466428.7,745643,516158,93607062,24575,13.05,12269003782,9980029,55824381169,13704.4375,6515,395,179741.0364,2247.413,5.20405E+20,0.8599
,1717,4/11/2020,158.67,110479914.7,17529.84807,158.67,110479914.7,680523,782245,93770713,22996,13.26,11327484697,9973892,52654735722,13486,6412,384,172886.6181,2197.97,3.99058E+20,0.8244
,1718,4/12/2020,158.75,110493655.5,17540.86782,158.75,110493655.5,678530,729741,93893106,22760,12.96,9800432922,9980030,53937212902,13740.8125,6581,341,179009.276,2234.383,3.67811E+20,0.8222
,1719,4/13/2020,156.82,110507347,17329.76215,156.82,110507347,744306,570940,94002073,24305,13.06,11939777888,9982766,55260972737,13691.4375,6510,395,177007.9711,2214.843,4.95842E+20,0.8513
,1720,4/14/2020,158.6,110520950.5,17528.62274,158.6,110520950.5,813972,577885,94090821,24940,13.11,12300384022,9979157,55753722827,13603.5,6482,376,180310.899,2271.633,5.25313E+20,0.8637
,1721,4/15/2020,152.85,110534623.7,16895.21723,152.85,110534623.7,792152,626190,94189453,24633,13.1,11635342378,9983369,55370776054,13673.1875,6491,403,179367.6687,2247.95,4.93209E+20,0.8554
,1722,4/16/2020,172.58,110548259,19078.41854,172.58,110548259,790334,605467,94289500,26129,13.13,15064682211,9981320,56546505543,13635.375,6469,410,180755.6439,2270.285,6.93831E+20,0.8769
,1723,4/17/2020,170.98,110561811.6,18903.85855,170.98,110561811.6,785639,610638,94401644,24920,13.22,12248271015,9980341,55792894380,13552.5625,6445,389,177414.4765,2242.993,5.28055E+20,0.8681
,1724,4/18/2020,187.81,110575363.7,20767.15906,187.81,110575363.7,783111,427441,94519053,24272,13.2,12700922618,9979353,55552799307,13552.125,6444,386,178317.7031,2255.732,5.84291E+20,0.8657
,1725,4/19/2020,180.34,110589018.2,19943.62355,180.34,110589018.2,741675,452254,94624668,23224,13.08,12031541144,9977221,55529600862,13654.5,6487,396,174688.5976,2192.808,5.13189E+20,0.8597
,1726,4/20/2020,170.6,110602693.7,18868.81954,170.6,110602693.7,828885,533299,94725924,26206,13.08,13770276031,9982833,57935356671,13675.4375,6496,399,174358.8137,2184.859,6.62095E+20,0.8945
,1727,4/21/2020,171,110616273,18915.38268,171,110616273,812963,491969,94828963,25515,13.19,13970900436,9978165,57567078878,13579.3125,6437,409,176861.6965,2232.085,6.97262E+20,0.8976
,1728,4/22/2020,183.04,110629996.5,20249.71457,183.04,110629996.5,790519,501133,94939511,25228,13.02,14191692798,9981322,57599039714,13723.5625,6481,449,176800.2512,2204.263,6.57734E+20,0.8909
,1729,4/23/2020,185.68,110643640.9,20544.31124,185.68,110643640.9,826397,466434,95060840,25963,13.16,14371184956,9982247,57733723479,13644.375,6454,430,180267.5215,2262.509,6.93255E+20,0.8965
,1730,4/24/2020,187.7,110657265.1,20770.36866,187.7,110657265.1,846807,492031,95180424,25533,13.13,13771090303,9982368,57990388097,13624.1875,6476,395,177248.1154,2228.822,6.63002E+20,0.8974
,1731,4/25/2020,194.39,110670863,21513.30905,194.39,110670863,792299,452612,95309966,24986,13.25,12538831783,9979418,56253518223,13597.875,6418,442,175986.0193,2216.5,5.68631E+20,0.8786
,1732,4/26/2020,197.78,110684471.6,21891.17479,197.78,110684471.6,801949,435910,95431332,25058,13.16,13439926391,9979876,56801948197,13608.625,6458,410,176996.6145,2226.632,6.35743E+20,0.8817
,1733,4/27/2020,196.78,110698100.5,21783.17221,196.78,110698100.5,841193,474806,95547594,25766,13.18,13918385493,9978311,57748706598,13628.875,6453,426,173346.0474,2177.22,6.5165E+20,0.8973
,1734,4/28/2020,196.86,110711676.2,21794.70057,196.86,110711676.2,838453,498742,95666102,26056,13.27,13052985766,9978981,57073102681,13575.6875,6420,435,172852.1464,2178.618,5.97749E+20,0.8915
,1735,4/29/2020,215.55,110725423.7,23866.86508,215.55,110725423.7,897881,487504,95783820,27928,13.05,18452757606,9983143,59307361589,13747.5625,6526,409,179635.5417,2237.997,9.78342E+20,0.9107
,1736,4/30/2020,206.27,110739062.2,22842.14635,206.27,110739062.2,899459,456446,95895881,28663,13.31,23829583393,9946761,59360582632,13638.4375,6377,531,182026.9342,2276.654,1.27605E+21,0.937
