close,volume,date,high,low
46622.6744137452,32499785455.18,2022-04-04T23:59:59.999Z,46791.0890451554,45235.8153540203
45555.9934041971,29640604054.7,2022-04-05T23:59:59.999Z,47106.1397405311,45544.8075061707
43206.7376725735,39393395787.79,2022-04-06T23:59:59.999Z,45544.3556195233,43193.9540005006
42287.6635116808,27215995394.34,2022-04-08T23:59:59.999Z,43903.0195651663,42183.2871213171
42782.1353172936,16050772496.25,2022-04-09T23:59:59.999Z,42786.8178369303,42183.2539081478
42207.670963734,17654475582.4,2022-04-10T23:59:59.999Z,43376.3806602516,42021.2068019349
39521.9013265663,33949912165.86,2022-04-11T23:59:59.999Z,42424.5910371138,39373.0583284502
40127.1820849288,30991500853.81,2022-04-12T23:59:59.999Z,40617.5860956274,39388.3274461799
39935.5169992135,24342001973.22,2022-04-14T23:59:59.999Z,41451.4801353359,39695.7444311675
40553.4632718884,21756855752.62,2022-04-15T23:59:59.999Z,40617.7208025642,39866.830396352
40424.4832933225,16833150693.09,2022-04-16T23:59:59.999Z,40633.6807054702,40078.4255045838
39716.9542258357,19087633042.29,2022-04-17T23:59:59.999Z,40570.7277847157,39620.8936008984
40826.2143856021,33705182071.98,2022-04-18T23:59:59.999Z,40986.3188298712,38696.1915182274
41374.3782012031,27819532341.16,2022-04-20T23:59:59.999Z,42126.3001302172,40961.0975519901
40527.3640835385,35372786395.42,2022-04-21T23:59:59.999Z,42893.5802043813,40063.8286699322
39740.3198538771,28011716744.78,2022-04-22T23:59:59.999Z,40777.7586436665,39315.4184114444
39486.7287113245,16138021249.44,2022-04-23T23:59:59.999Z,39935.8606514064,39352.2030243514
39469.293555834,17964398167.08,2022-04-24T23:59:59.999Z,39845.9247429991,39233.5409396267
38117.4625078349,34569088415.86,2022-04-26T23:59:59.999Z,40713.8895679717,37884.9860105779
39241.1227507635,30981015184.24,2022-04-27T23:59:59.999Z,39397.9171355929,37997.3116313579
39773.8283675659,33903704906.51,2022-04-28T23:59:59.999Z,40269.4651207372,38941.4225813304
38609.8231933379,30882994649.3,2022-04-29T23:59:59.999Z,39887.2682113616,38235.5365508554
37714.875545299,23895713731.28,2022-04-30T23:59:59.999Z,38771.2099918734,37697.9427790922
38529.3278008977,32922642425.83,2022-05-02T23:59:59.999Z,39074.9717589518,38156.5619033136
37750.4539152995,27326943244.26,2022-05-03T23:59:59.999Z,38629.994974219,37585.6203126624
39698.3706196742,36754404490.11,2022-05-04T23:59:59.999Z,39902.9502136511,37732.0601966595
36575.142132703,43106256317.32,2022-05-05T23:59:59.999Z,39789.2830202912,35856.5161061082
36040.9223501524,37795577489.27,2022-05-06T23:59:59.999Z,36624.3595960026,35482.1327440579
34059.2642505879,36763041910.24,2022-05-08T23:59:59.999Z,35502.9402038303,33878.9645692059
30296.9534000531,63355494961.42,2022-05-09T23:59:59.999Z,34222.0733234167,30296.9534000531
31022.9054122253,59811038817.27,2022-05-10T23:59:59.999Z,32596.3078359205,29944.802737422
28936.3550311122,70388855817.93,2022-05-11T23:59:59.999Z,32013.4014927546,28170.4130858639
29047.7510038538,66989173272.36,2022-05-12T23:59:59.999Z,30032.4389484654,26350.4901742248
30101.2664459848,28579868619.98,2022-05-14T23:59:59.999Z,30192.8031935087,28702.9095341841
31305.1125686764,25835372064.61,2022-05-15T23:59:59.999Z,31308.1913582629,29527.7403707191
29862.9182412919,32613897286.17,2022-05-16T23:59:59.999Z,31305.3425986839,29251.8855581398
30425.857276796,29101473475.43,2022-05-17T23:59:59.999Z,30694.490950877,29570.3019001848
28720.2713997454,31285268318.53,2022-05-18T23:59:59.999Z,30618.715981161,28720.2713997454
29200.7400877833,30749382604.8,2022-05-20T23:59:59.999Z,30664.9763670009,28793.6060336771
29432.2259634811,17274840441.5,2022-05-21T23:59:59.999Z,29588.8688149389,29027.3938182935
30323.7218952694,21631532269.67,2022-05-22T23:59:59.999Z,30425.8605130009,29275.1827640655
29098.909745734,31483454556.82,2022-05-23T23:59:59.999Z,30590.5864837253,28975.5596093713
29655.58613284,26616506244.9,2022-05-24T23:59:59.999Z,29774.3547202654,28786.5894517928
29267.2246712304,36774325352.43,2022-05-26T23:59:59.999Z,29834.1592888614,28261.9057088448
28627.5748531586,36582005748.16,2022-05-27T23:59:59.999Z,29346.9430247971,28326.6136487276
28814.89949786,35519577633.84,2022-05-28T23:59:59.999Z,28814.89949786,28554.5660193876
29023.4880392653,19252320707.98,2022-05-28T23:59:59.999Z,29135.9182578598,28554.5660193876
