close,volume,date,high,low
0.0357867165,540.47,2022-02-27T23:59:59.999Z,0.0375298891,0.0346985403
0.0203412942,6688.83,2022-02-28T23:59:59.999Z,0.0365003488,0.0176110138
0.0206456982,10255.56,2022-03-02T23:59:59.999Z,0.0404110799,0.0169116127
0.0144719408,1883.73,2022-03-03T23:59:59.999Z,0.0210118686,0.013182371
0.0156165007,533.44,2022-03-04T23:59:59.999Z,0.0182434762,0.0142436826
0.0155248122,29.12,2022-03-05T23:59:59.999Z,0.0163558983,0.0154349098
0.0225887428,2670.46,2022-03-06T23:59:59.999Z,0.0230356396,0.015355001
0.0162298643,118.77,2022-03-08T23:59:59.999Z,0.0162374377,0.0143668034
0.0130111988,1166.7,2022-03-09T23:59:59.999Z,0.0177674083,0.0116338328
0.0148371646,406.49,2022-03-10T23:59:59.999Z,0.0166309468,0.0111862923
0.0146644998,59.33,2022-03-11T23:59:59.999Z,0.0150796552,0.0144281955
0.0129984743,209.98,2022-03-12T23:59:59.999Z,0.014838585,0.0124510174
0.0120325989,76.53,2022-03-14T23:59:59.999Z,0.0124766101,0.0116542857
0.012076693,45.12,2022-03-15T23:59:59.999Z,0.0136294457,0.0116231362
0.017688412,1627.05,2022-03-16T23:59:59.999Z,0.0181500945,0.0119020078
0.0183924825,422.69,2022-03-17T23:59:59.999Z,0.0195709638,0.0170796384
0.0165950583,575.65,2022-03-18T23:59:59.999Z,0.0193875343,0.0165519772
0.0167878641,1096.17,2022-03-20T23:59:59.999Z,0.0184350151,0.0155255309
0.0205391689,3482.99,2022-03-21T23:59:59.999Z,0.0226468542,0.016551893
0.0164340496,2237.0,2022-03-22T23:59:59.999Z,0.0215625244,0.0155014154
0.0165462329,103.8,2022-03-23T23:59:59.999Z,0.017256282,0.0156097477
0.0163531809,64.59,2022-03-24T23:59:59.999Z,0.0175280596,0.0158195321
0.0182724828,577.79,2022-03-26T23:59:59.999Z,0.0192624575,0.0171144963
0.016340164,1361.55,2022-03-27T23:59:59.999Z,0.0193046621,0.0152817806
0.0155041217,42.73,2022-03-28T23:59:59.999Z,0.016366608,0.0154588026
0.0159450983,120.22,2022-03-29T23:59:59.999Z,0.0160835466,0.0149450818
0.0178388592,186.61,2022-03-30T23:59:59.999Z,0.0186723067,0.0148903947
0.0220294979,290.88,2022-04-01T23:59:59.999Z,0.0238264159,0.0210781979
0.0231801525,283.16,2022-04-03T23:59:59.999Z,0.0238442049,0.0215405894
0.0227497632,67.37,2022-04-04T23:59:59.999Z,0.0231760053,0.0220747866
0.0217272327,477.15,2022-04-05T23:59:59.999Z,0.0228712222,0.021456604
0.0207392247,76.89,2022-04-06T23:59:59.999Z,0.0218032058,0.0207333545
0.0207624437,246.6,2022-04-08T23:59:59.999Z,0.0221658014,0.0202027213
0.0212183577,224.33,2022-04-09T23:59:59.999Z,0.0212206786,0.0203426309
0.0210192149,137.57,2022-04-10T23:59:59.999Z,0.0216008828,0.0209264606
0.0196817289,77.17,2022-04-11T23:59:59.999Z,0.0211272403,0.019608772
0.0201839049,159.23,2022-04-12T23:59:59.999Z,0.020389625,0.0196152337
0.0220031821,101.21,2022-04-14T23:59:59.999Z,0.0234614224,0.0211184936
0.0216956771,33.76,2022-04-15T23:59:59.999Z,0.0221017667,0.0213173031
0.021667523,32.8,2022-04-16T23:59:59.999Z,0.0217796529,0.0214820361
0.0226443149,219.43,2022-04-17T23:59:59.999Z,0.0235390961,0.0215863843
0.023638006,327.56,2022-04-18T23:59:59.999Z,0.0241809871,0.0220205907
0.0239146489,223.78,2022-04-20T23:59:59.999Z,0.024612835,0.0236651723
0.0238706174,29.33,2022-04-21T23:59:59.999Z,0.0251487619,0.0235975951
0.0234068276,226.02,2022-04-22T23:59:59.999Z,0.0240400303,0.0230497925
0.0228628159,220.95,2022-04-23T23:59:59.999Z,0.0234636006,0.0228343213
0.0228132517,295.37,2022-04-24T23:59:59.999Z,0.0233878248,0.0226769867
0.021205311,78.9,2022-04-26T23:59:59.999Z,0.0232593532,0.0210949771
0.0224460469,650.66,2022-04-27T23:59:59.999Z,0.022985267,0.0211390847
0.0221542616,77.13,2022-04-28T23:59:59.999Z,0.0226909171,0.021729455
0.0217366077,241.16,2022-04-29T23:59:59.999Z,0.022546383,0.0211084054
0.0209694708,66.87,2022-04-30T23:59:59.999Z,0.0218281912,0.0209422773
0.0220643356,353.95,2022-05-02T23:59:59.999Z,0.0226721083,0.0217319133
0.0214422578,32.67,2022-05-03T23:59:59.999Z,0.022159153,0.0213998767
0.0223104843,32.92,2022-05-04T23:59:59.999Z,0.022465361,0.0214318102
0.0205917338,387.08,2022-05-05T23:59:59.999Z,0.0231700442,0.0202588777
0.0210118767,308.53,2022-05-06T23:59:59.999Z,0.0212783033,0.019905388
0.0189028917,24.12,2022-05-08T23:59:59.999Z,0.0202736799,0.0188367043
0.0172098888,187.47,2022-05-09T23:59:59.999Z,0.0195660065,0.0172098888
0.017714682,864.66,2022-05-10T23:59:59.999Z,0.018965624,0.0170084581
0.0163780907,28.86,2022-05-11T23:59:59.999Z,0.0181520552,0.0159727509
0.0165579381,288.28,2022-05-12T23:59:59.999Z,0.017006188,0.0148579759
0.0183096417,2011.2,2022-05-14T23:59:59.999Z,0.0199325029,0.0175154817
0.0281409018,3099.68,2022-05-15T23:59:59.999Z,0.0286579962,0.0180053438
0.0237166062,476.08,2022-05-16T23:59:59.999Z,0.0281399165,0.0234063216
0.0257769396,365.83,2022-05-17T23:59:59.999Z,0.0315937716,0.0233735457
0.0241537482,517.12,2022-05-18T23:59:59.999Z,0.0259667825,0.0231734237
0.0254338446,553.34,2022-05-20T23:59:59.999Z,0.0333533517,0.0248519821
0.0246905505,47.65,2022-05-21T23:59:59.999Z,0.0256759282,0.0246348136
0.0258054873,979.31,2022-05-22T23:59:59.999Z,0.0260393975,0.0246265424
0.0249668645,950.51,2022-05-23T23:59:59.999Z,0.0267973538,0.0248610301
0.0253258706,20.39,2022-05-24T23:59:59.999Z,0.0254272989,0.0245837474
0.0249942099,153.56,2022-05-26T23:59:59.999Z,0.025821299,0.0241591197
0.0243620662,129.84,2022-05-27T23:59:59.999Z,0.0253773814,0.0227179441
0.0246367391,134.24,2022-05-28T23:59:59.999Z,0.0246367391,0.0242999357
0.0226383207,343.67,2022-05-28T23:59:59.999Z,0.0248820742,0.0225854346
