Name,Ticker,close,volume,date,high,low
Tether,USDT,1.421393914,7422.81,2022-05-24T23:59:59.999Z,1.42809843,1.348116402
Tether,USDT,1.331428415,6547.19,2022-05-26T23:59:59.999Z,1.378035762,1.300964946
Tether,USDT,1.277537857,6578.71,2022-05-27T23:59:59.999Z,1.337108398,1.265082916
Tether,USDT,1.293341524,6814,2022-05-28T23:59:59.999Z,1.301404663,1.274126358
Tether,USDT,1.425572489,8944.57,2022-05-28T23:59:59.999Z,1.478056891,1.274126358
USD Coin,USDC,0.033480035,2178.1,2022-01-31T23:59:59.999Z,0.03666486,0.027702425
USD Coin,USDC,0.033628478,562.27,2022-02-01T23:59:59.999Z,0.033729057,0.030989454
USD Coin,USDC,0.032034301,593.42,2022-02-02T23:59:59.999Z,0.033707884,0.030135255
USD Coin,USDC,0.034108896,835.29,2022-02-03T23:59:59.999Z,0.034361215,0.031940402
USD Coin,USDC,0.035811912,153.81,2022-02-04T23:59:59.999Z,0.036669201,0.033481703
USD Coin,USDC,0.038805063,144.88,2022-02-06T23:59:59.999Z,0.038883954,0.035399964
USD Coin,USDC,0.037257859,2566.14,2022-02-07T23:59:59.999Z,0.04153689,0.032653179
USD Coin,USDC,0.03746673,483.18,2022-02-08T23:59:59.999Z,0.038241182,0.034955563
USD Coin,USDC,0.038753786,507.48,2022-02-09T23:59:59.999Z,0.03976492,0.036720246
USD Coin,USDC,0.039734237,1142.54,2022-02-10T23:59:59.999Z,0.044039639,0.03780255
USD Coin,USDC,0.03759466,1300.99,2022-02-12T23:59:59.999Z,0.039083201,0.032837902
USD Coin,USDC,0.038404688,703.19,2022-02-13T23:59:59.999Z,0.038958969,0.034756126
USD Coin,USDC,0.034584083,1060.04,2022-02-14T23:59:59.999Z,0.041719252,0.032095664
USD Coin,USDC,0.034342873,130.99,2022-02-15T23:59:59.999Z,0.037257826,0.033314615
USD Coin,USDC,0.03534617,1055.4,2022-02-16T23:59:59.999Z,0.039399811,0.033695132
USD Coin,USDC,0.032905779,498.02,2022-02-18T23:59:59.999Z,0.033521365,0.029949588
USD Coin,USDC,0.032621081,654.58,2022-02-19T23:59:59.999Z,0.033014221,0.029501928
USD Coin,USDC,0.031590216,426.68,2022-02-20T23:59:59.999Z,0.032619236,0.030909027
USD Coin,USDC,0.031254028,415.29,2022-02-21T23:59:59.999Z,0.032343546,0.030650897
USD Coin,USDC,0.032963852,469.96,2022-02-22T23:59:59.999Z,0.03302737,0.030139864
USD Coin,USDC,0.03415436,495.36,2022-02-24T23:59:59.999Z,0.035461136,0.030253679
USD Coin,USDC,0.035881452,481.9,2022-02-25T23:59:59.999Z,0.036376754,0.033461756
USD Coin,USDC,0.036353515,54.6,2022-02-26T23:59:59.999Z,0.037021128,0.035845492
USD Coin,USDC,0.035786717,540.47,2022-02-27T23:59:59.999Z,0.037529889,0.03469854
USD Coin,USDC,0.020341294,6688.83,2022-02-28T23:59:59.999Z,0.036500349,0.017611014
USD Coin,USDC,0.020645698,10255.56,2022-03-02T23:59:59.999Z,0.04041108,0.016911613
USD Coin,USDC,0.014471941,1883.73,2022-03-03T23:59:59.999Z,0.021011869,0.013182371
USD Coin,USDC,0.015616501,533.44,2022-03-04T23:59:59.999Z,0.018243476,0.014243683
USD Coin,USDC,0.015524812,29.12,2022-03-05T23:59:59.999Z,0.016355898,0.01543491
USD Coin,USDC,0.022588743,2670.46,2022-03-06T23:59:59.999Z,0.02303564,0.015355001
USD Coin,USDC,0.016229864,118.77,2022-03-08T23:59:59.999Z,0.016237438,0.014366803
USD Coin,USDC,0.013011199,1166.7,2022-03-09T23:59:59.999Z,0.017767408,0.011633833
USD Coin,USDC,0.014837165,406.49,2022-03-10T23:59:59.999Z,0.016630947,0.011186292
USD Coin,USDC,0.0146645,59.33,2022-03-11T23:59:59.999Z,0.015079655,0.014428196
USD Coin,USDC,0.012998474,209.98,2022-03-12T23:59:59.999Z,0.014838585,0.012451017
USD Coin,USDC,0.012032599,76.53,2022-03-14T23:59:59.999Z,0.01247661,0.011654286
USD Coin,USDC,0.012076693,45.12,2022-03-15T23:59:59.999Z,0.013629446,0.011623136
USD Coin,USDC,0.017688412,1627.05,2022-03-16T23:59:59.999Z,0.018150095,0.011902008
USD Coin,USDC,0.018392483,422.69,2022-03-17T23:59:59.999Z,0.019570964,0.017079638
USD Coin,USDC,0.016595058,575.65,2022-03-18T23:59:59.999Z,0.019387534,0.016551977
USD Coin,USDC,0.016787864,1096.17,2022-03-20T23:59:59.999Z,0.018435015,0.015525531
USD Coin,USDC,0.020539169,3482.99,2022-03-21T23:59:59.999Z,0.022646854,0.016551893
USD Coin,USDC,0.01643405,2237,2022-03-22T23:59:59.999Z,0.021562524,0.015501415
USD Coin,USDC,0.016546233,103.8,2022-03-23T23:59:59.999Z,0.017256282,0.015609748
USD Coin,USDC,0.016353181,64.59,2022-03-24T23:59:59.999Z,0.01752806,0.015819532
USD Coin,USDC,0.018272483,577.79,2022-03-26T23:59:59.999Z,0.019262458,0.017114496
USD Coin,USDC,0.016340164,1361.55,2022-03-27T23:59:59.999Z,0.019304662,0.015281781
USD Coin,USDC,0.015504122,42.73,2022-03-28T23:59:59.999Z,0.016366608,0.015458803
USD Coin,USDC,0.015945098,120.22,2022-03-29T23:59:59.999Z,0.016083547,0.014945082
USD Coin,USDC,0.017838859,186.61,2022-03-30T23:59:59.999Z,0.018672307,0.014890395
USD Coin,USDC,0.022029498,290.88,2022-04-01T23:59:59.999Z,0.023826416,0.021078198
USD Coin,USDC,0.023180153,283.16,2022-04-03T23:59:59.999Z,0.023844205,0.021540589
USD Coin,USDC,0.022749763,67.37,2022-04-04T23:59:59.999Z,0.023176005,0.022074787
USD Coin,USDC,0.021727233,477.15,2022-04-05T23:59:59.999Z,0.022871222,0.021456604
USD Coin,USDC,0.020739225,76.89,2022-04-06T23:59:59.999Z,0.021803206,0.020733355
USD Coin,USDC,0.020762444,246.6,2022-04-08T23:59:59.999Z,0.022165801,0.020202721
USD Coin,USDC,0.021218358,224.33,2022-04-09T23:59:59.999Z,0.021220679,0.020342631
USD Coin,USDC,0.021019215,137.57,2022-04-10T23:59:59.999Z,0.021600883,0.020926461
USD Coin,USDC,0.019681729,77.17,2022-04-11T23:59:59.999Z,0.02112724,0.019608772
USD Coin,USDC,0.020183905,159.23,2022-04-12T23:59:59.999Z,0.020389625,0.019615234
USD Coin,USDC,0.022003182,101.21,2022-04-14T23:59:59.999Z,0.023461422,0.021118494
USD Coin,USDC,0.021695677,33.76,2022-04-15T23:59:59.999Z,0.022101767,0.021317303
USD Coin,USDC,0.021667523,32.8,2022-04-16T23:59:59.999Z,0.021779653,0.021482036
USD Coin,USDC,0.022644315,219.43,2022-04-17T23:59:59.999Z,0.023539096,0.021586384
USD Coin,USDC,0.023638006,327.56,2022-04-18T23:59:59.999Z,0.024180987,0.022020591
USD Coin,USDC,0.023914649,223.78,2022-04-20T23:59:59.999Z,0.024612835,0.023665172
USD Coin,USDC,0.023870617,29.33,2022-04-21T23:59:59.999Z,0.025148762,0.023597595
USD Coin,USDC,0.023406828,226.02,2022-04-22T23:59:59.999Z,0.02404003,0.023049793
USD Coin,USDC,0.022862816,220.95,2022-04-23T23:59:59.999Z,0.023463601,0.022834321
USD Coin,USDC,0.022813252,295.37,2022-04-24T23:59:59.999Z,0.023387825,0.022676987
USD Coin,USDC,0.021205311,78.9,2022-04-26T23:59:59.999Z,0.023259353,0.021094977
USD Coin,USDC,0.022446047,650.66,2022-04-27T23:59:59.999Z,0.022985267,0.021139085
USD Coin,USDC,0.022154262,77.13,2022-04-28T23:59:59.999Z,0.022690917,0.021729455
USD Coin,USDC,0.021736608,241.16,2022-04-29T23:59:59.999Z,0.022546383,0.021108405
USD Coin,USDC,0.020969471,66.87,2022-04-30T23:59:59.999Z,0.021828191,0.020942277
USD Coin,USDC,0.022064336,353.95,2022-05-02T23:59:59.999Z,0.022672108,0.021731913
USD Coin,USDC,0.021442258,32.67,2022-05-03T23:59:59.999Z,0.022159153,0.021399877
USD Coin,USDC,0.022310484,32.92,2022-05-04T23:59:59.999Z,0.022465361,0.02143181
USD Coin,USDC,0.020591734,387.08,2022-05-05T23:59:59.999Z,0.023170044,0.020258878
USD Coin,USDC,0.021011877,308.53,2022-05-06T23:59:59.999Z,0.021278303,0.019905388
USD Coin,USDC,0.018902892,24.12,2022-05-08T23:59:59.999Z,0.02027368,0.018836704
USD Coin,USDC,0.017209889,187.47,2022-05-09T23:59:59.999Z,0.019566007,0.017209889
USD Coin,USDC,0.017714682,864.66,2022-05-10T23:59:59.999Z,0.018965624,0.017008458
USD Coin,USDC,0.016378091,28.86,2022-05-11T23:59:59.999Z,0.018152055,0.015972751
USD Coin,USDC,0.016557938,288.28,2022-05-12T23:59:59.999Z,0.017006188,0.014857976
USD Coin,USDC,0.018309642,2011.2,2022-05-14T23:59:59.999Z,0.019932503,0.017515482
USD Coin,USDC,0.028140902,3099.68,2022-05-15T23:59:59.999Z,0.028657996,0.018005344
USD Coin,USDC,0.023716606,476.08,2022-05-16T23:59:59.999Z,0.028139917,0.023406322
USD Coin,USDC,0.02577694,365.83,2022-05-17T23:59:59.999Z,0.031593772,0.023373546
USD Coin,USDC,0.024153748,517.12,2022-05-18T23:59:59.999Z,0.025966783,0.023173424
USD Coin,USDC,0.025433845,553.34,2022-05-20T23:59:59.999Z,0.033353352,0.024851982
USD Coin,USDC,0.024690551,47.65,2022-05-21T23:59:59.999Z,0.025675928,0.024634814
USD Coin,USDC,0.025805487,979.31,2022-05-22T23:59:59.999Z,0.026039398,0.024626542
USD Coin,USDC,0.024966865,950.51,2022-05-23T23:59:59.999Z,0.026797354,0.02486103
USD Coin,USDC,0.025325871,20.39,2022-05-24T23:59:59.999Z,0.025427299,0.024583747
USD Coin,USDC,0.02499421,153.56,2022-05-26T23:59:59.999Z,0.025821299,0.02415912
USD Coin,USDC,0.024362066,129.84,2022-05-27T23:59:59.999Z,0.025377381,0.022717944
USD Coin,USDC,0.024636739,134.24,2022-05-28T23:59:59.999Z,0.024636739,0.024299936
USD Coin,USDC,0.022638321,343.67,2022-05-28T23:59:59.999Z,0.024882074,0.022585435
